symbol,received_time,trade_time,server_time,last,bid,ask,bid_size,ask_size,volume,type
,2025-01-11T06:13:11.113787Z,,2025-01-11T06:12:46Z,,,,,,,heartbeat
,2025-01-11T06:13:11.115302Z,,2025-01-11T06:12:51Z,,,,,,,heartbeat
,2025-01-11T06:13:11.116997Z,,2025-01-11T06:12:56Z,,,,,,,heartbeat
,2025-01-11T06:13:11.118762Z,,2025-01-11T06:13:01Z,,,,,,,heartbeat
,2025-01-11T06:13:11.120618Z,,2025-01-11T06:13:06Z,,,,,,,heartbeat
,2025-01-11T06:13:55.978436Z,,2025-01-11T06:13:11Z,,,,,,,heartbeat
,2025-01-11T06:13:55.982024Z,,2025-01-11T06:13:16Z,,,,,,,heartbeat
,2025-01-11T06:13:55.984085Z,,2025-01-11T06:13:21Z,,,,,,,heartbeat
,2025-01-11T06:13:55.986481Z,,2025-01-11T06:13:26Z,,,,,,,heartbeat
,2025-01-11T06:13:55.988682Z,,2025-01-11T06:13:31Z,,,,,,,heartbeat
,2025-01-11T06:13:55.990488Z,,2025-01-11T06:13:36Z,,,,,,,heartbeat
,2025-01-11T06:13:55.991994Z,,2025-01-11T06:13:41Z,,,,,,,heartbeat
,2025-01-11T06:13:55.993800Z,,2025-01-11T06:13:45Z,,,,,,,heartbeat
,2025-01-11T06:13:55.995369Z,,2025-01-11T06:13:50Z,,,,,,,heartbeat
,2025-01-11T06:14:46.029740Z,,2025-01-11T06:13:55Z,,,,,,,heartbeat
,2025-01-11T06:14:46.033522Z,,2025-01-11T06:14:00Z,,,,,,,heartbeat
,2025-01-11T06:14:46.035651Z,,2025-01-11T06:14:05Z,,,,,,,heartbeat
,2025-01-11T06:14:46.037945Z,,2025-01-11T06:14:11Z,,,,,,,heartbeat
,2025-01-11T06:14:46.039377Z,,2025-01-11T06:14:16Z,,,,,,,heartbeat
,2025-01-11T06:14:46.041228Z,,2025-01-11T06:14:21Z,,,,,,,heartbeat
,2025-01-11T06:14:46.042552Z,,2025-01-11T06:14:25Z,,,,,,,heartbeat
,2025-01-11T06:14:46.043737Z,,2025-01-11T06:14:31Z,,,,,,,heartbeat
,2025-01-11T06:14:46.045322Z,,2025-01-11T06:14:36Z,,,,,,,heartbeat
,2025-01-11T06:14:46.046609Z,,2025-01-11T06:14:41Z,,,,,,,heartbeat
,2025-01-11T06:15:30.986087Z,,2025-01-11T06:14:46Z,,,,,,,heartbeat
,2025-01-11T06:15:30.989650Z,,2025-01-11T06:14:51Z,,,,,,,heartbeat
,2025-01-11T06:15:30.992005Z,,2025-01-11T06:14:56Z,,,,,,,heartbeat
,2025-01-11T06:15:30.994342Z,,2025-01-11T06:15:01Z,,,,,,,heartbeat
,2025-01-11T06:15:30.996753Z,,2025-01-11T06:15:06Z,,,,,,,heartbeat
,2025-01-11T06:15:30.998837Z,,2025-01-11T06:15:11Z,,,,,,,heartbeat
,2025-01-11T06:15:31.000113Z,,2025-01-11T06:15:16Z,,,,,,,heartbeat
,2025-01-11T06:15:31.001738Z,,2025-01-11T06:15:21Z,,,,,,,heartbeat
,2025-01-11T06:15:31.003486Z,,2025-01-11T06:15:26Z,,,,,,,heartbeat
,2025-01-11T06:16:16.043411Z,,2025-01-11T06:15:31Z,,,,,,,heartbeat
,2025-01-11T06:16:16.047476Z,,2025-01-11T06:15:36Z,,,,,,,heartbeat
,2025-01-11T06:16:16.050062Z,,2025-01-11T06:15:41Z,,,,,,,heartbeat
,2025-01-11T06:16:16.052861Z,,2025-01-11T06:15:46Z,,,,,,,heartbeat
,2025-01-11T06:16:16.055109Z,,2025-01-11T06:15:51Z,,,,,,,heartbeat
,2025-01-11T06:16:16.056704Z,,2025-01-11T06:15:56Z,,,,,,,heartbeat
,2025-01-11T06:16:16.058633Z,,2025-01-11T06:16:01Z,,,,,,,heartbeat
,2025-01-11T06:16:16.060342Z,,2025-01-11T06:16:06Z,,,,,,,heartbeat
,2025-01-11T06:16:16.061589Z,,2025-01-11T06:16:11Z,,,,,,,heartbeat
,2025-01-11T06:17:01.099548Z,,2025-01-11T06:16:16Z,,,,,,,heartbeat
,2025-01-11T06:17:01.107083Z,,2025-01-11T06:16:21Z,,,,,,,heartbeat
,2025-01-11T06:17:01.108707Z,,2025-01-11T06:16:26Z,,,,,,,heartbeat
,2025-01-11T06:17:01.109780Z,,2025-01-11T06:16:31Z,,,,,,,heartbeat
,2025-01-11T06:17:01.110597Z,,2025-01-11T06:16:36Z,,,,,,,heartbeat
,2025-01-11T06:17:01.111761Z,,2025-01-11T06:16:41Z,,,,,,,heartbeat
,2025-01-11T06:17:01.113104Z,,2025-01-11T06:16:46Z,,,,,,,heartbeat
,2025-01-11T06:17:01.114327Z,,2025-01-11T06:16:51Z,,,,,,,heartbeat
,2025-01-11T06:17:01.115370Z,,2025-01-11T06:16:56Z,,,,,,,heartbeat
,2025-01-11T06:17:51.070060Z,,2025-01-11T06:17:01Z,,,,,,,heartbeat
,2025-01-11T06:17:51.073515Z,,2025-01-11T06:17:06Z,,,,,,,heartbeat
,2025-01-11T06:17:51.075501Z,,2025-01-11T06:17:11Z,,,,,,,heartbeat
,2025-01-11T06:17:51.077486Z,,2025-01-11T06:17:16Z,,,,,,,heartbeat
,2025-01-11T06:17:51.079644Z,,2025-01-11T06:17:21Z,,,,,,,heartbeat
,2025-01-11T06:17:51.081398Z,,2025-01-11T06:17:26Z,,,,,,,heartbeat
,2025-01-11T06:17:51.082982Z,,2025-01-11T06:17:30Z,,,,,,,heartbeat
,2025-01-11T06:17:51.084617Z,,2025-01-11T06:17:36Z,,,,,,,heartbeat
,2025-01-11T06:17:51.086371Z,,2025-01-11T06:17:40Z,,,,,,,heartbeat
,2025-01-11T06:17:51.087840Z,,2025-01-11T06:17:46Z,,,,,,,heartbeat
,2025-01-11T06:18:36.025014Z,,2025-01-11T06:17:51Z,,,,,,,heartbeat
,2025-01-11T06:18:36.028552Z,,2025-01-11T06:17:56Z,,,,,,,heartbeat
,2025-01-11T06:18:36.030631Z,,2025-01-11T06:18:00Z,,,,,,,heartbeat
,2025-01-11T06:18:36.032663Z,,2025-01-11T06:18:06Z,,,,,,,heartbeat
,2025-01-11T06:18:36.034621Z,,2025-01-11T06:18:11Z,,,,,,,heartbeat
,2025-01-11T06:18:36.036395Z,,2025-01-11T06:18:16Z,,,,,,,heartbeat
,2025-01-11T06:18:36.037920Z,,2025-01-11T06:18:21Z,,,,,,,heartbeat
,2025-01-11T06:18:36.039791Z,,2025-01-11T06:18:26Z,,,,,,,heartbeat
,2025-01-11T06:18:36.041281Z,,2025-01-11T06:18:31Z,,,,,,,heartbeat
,2025-01-11T06:19:21.081989Z,,2025-01-11T06:18:36Z,,,,,,,heartbeat
,2025-01-11T06:19:21.085492Z,,2025-01-11T06:18:41Z,,,,,,,heartbeat
,2025-01-11T06:19:21.087501Z,,2025-01-11T06:18:46Z,,,,,,,heartbeat
,2025-01-11T06:19:21.089713Z,,2025-01-11T06:18:51Z,,,,,,,heartbeat
,2025-01-11T06:19:21.091663Z,,2025-01-11T06:18:56Z,,,,,,,heartbeat
,2025-01-11T06:19:21.093290Z,,2025-01-11T06:19:01Z,,,,,,,heartbeat
,2025-01-11T06:19:21.094648Z,,2025-01-11T06:19:06Z,,,,,,,heartbeat
,2025-01-11T06:19:21.095888Z,,2025-01-11T06:19:11Z,,,,,,,heartbeat
,2025-01-11T06:19:21.097661Z,,2025-01-11T06:19:16Z,,,,,,,heartbeat
,2025-01-11T06:20:11.053722Z,,2025-01-11T06:19:21Z,,,,,,,heartbeat
,2025-01-11T06:20:11.057254Z,,2025-01-11T06:19:26Z,,,,,,,heartbeat
,2025-01-11T06:20:11.059402Z,,2025-01-11T06:19:31Z,,,,,,,heartbeat
,2025-01-11T06:20:11.061621Z,,2025-01-11T06:19:36Z,,,,,,,heartbeat
,2025-01-11T06:20:11.063566Z,,2025-01-11T06:19:41Z,,,,,,,heartbeat
,2025-01-11T06:20:11.065125Z,,2025-01-11T06:19:46Z,,,,,,,heartbeat
,2025-01-11T06:20:11.066498Z,,2025-01-11T06:19:51Z,,,,,,,heartbeat
,2025-01-11T06:20:11.067666Z,,2025-01-11T06:19:56Z,,,,,,,heartbeat
,2025-01-11T06:20:11.069152Z,,2025-01-11T06:20:01Z,,,,,,,heartbeat
,2025-01-11T06:20:11.070447Z,,2025-01-11T06:20:06Z,,,,,,,heartbeat
,2025-01-11T06:20:55.997053Z,,2025-01-11T06:20:11Z,,,,,,,heartbeat
,2025-01-11T06:20:56.000543Z,,2025-01-11T06:20:16Z,,,,,,,heartbeat
,2025-01-11T06:20:56.002416Z,,2025-01-11T06:20:21Z,,,,,,,heartbeat
,2025-01-11T06:20:56.005065Z,,2025-01-11T06:20:26Z,,,,,,,heartbeat
,2025-01-11T06:20:56.007775Z,,2025-01-11T06:20:31Z,,,,,,,heartbeat
,2025-01-11T06:20:56.010107Z,,2025-01-11T06:20:36Z,,,,,,,heartbeat
,2025-01-11T06:20:56.012249Z,,2025-01-11T06:20:41Z,,,,,,,heartbeat
,2025-01-11T06:20:56.013583Z,,2025-01-11T06:20:46Z,,,,,,,heartbeat
,2025-01-11T06:20:56.016065Z,,2025-01-11T06:20:51Z,,,,,,,heartbeat
,2025-01-11T06:21:41.065367Z,,2025-01-11T06:20:55Z,,,,,,,heartbeat
,2025-01-11T06:21:41.068788Z,,2025-01-11T06:21:01Z,,,,,,,heartbeat
,2025-01-11T06:21:41.070957Z,,2025-01-11T06:21:06Z,,,,,,,heartbeat
,2025-01-11T06:21:41.072806Z,,2025-01-11T06:21:11Z,,,,,,,heartbeat
,2025-01-11T06:21:41.074503Z,,2025-01-11T06:21:16Z,,,,,,,heartbeat
,2025-01-11T06:21:41.075768Z,,2025-01-11T06:21:20Z,,,,,,,heartbeat
,2025-01-11T06:21:41.076999Z,,2025-01-11T06:21:26Z,,,,,,,heartbeat
,2025-01-11T06:21:41.078039Z,,2025-01-11T06:21:31Z,,,,,,,heartbeat
,2025-01-11T06:21:41.079141Z,,2025-01-11T06:21:36Z,,,,,,,heartbeat
,2025-01-11T06:22:30.987304Z,,2025-01-11T06:21:40Z,,,,,,,heartbeat
,2025-01-11T06:22:30.990939Z,,2025-01-11T06:21:46Z,,,,,,,heartbeat
,2025-01-11T06:22:30.993031Z,,2025-01-11T06:21:51Z,,,,,,,heartbeat
,2025-01-11T06:22:30.995046Z,,2025-01-11T06:21:56Z,,,,,,,heartbeat
,2025-01-11T06:22:30.997066Z,,2025-01-11T06:22:01Z,,,,,,,heartbeat
,2025-01-11T06:22:30.999026Z,,2025-01-11T06:22:06Z,,,,,,,heartbeat
,2025-01-11T06:22:31.000423Z,,2025-01-11T06:22:11Z,,,,,,,heartbeat
,2025-01-11T06:22:31.002127Z,,2025-01-11T06:22:16Z,,,,,,,heartbeat
,2025-01-11T06:22:31.003724Z,,2025-01-11T06:22:21Z,,,,,,,heartbeat
,2025-01-11T06:22:31.004837Z,,2025-01-11T06:22:25Z,,,,,,,heartbeat
,2025-01-11T06:23:15.992603Z,,2025-01-11T06:22:31Z,,,,,,,heartbeat
,2025-01-11T06:23:15.996204Z,,2025-01-11T06:22:36Z,,,,,,,heartbeat
,2025-01-11T06:23:15.998297Z,,2025-01-11T06:22:41Z,,,,,,,heartbeat
,2025-01-11T06:23:16.000564Z,,2025-01-11T06:22:46Z,,,,,,,heartbeat
,2025-01-11T06:23:16.002642Z,,2025-01-11T06:22:51Z,,,,,,,heartbeat
,2025-01-11T06:23:16.004192Z,,2025-01-11T06:22:56Z,,,,,,,heartbeat
,2025-01-11T06:23:16.005578Z,,2025-01-11T06:23:01Z,,,,,,,heartbeat
,2025-01-11T06:23:16.006918Z,,2025-01-11T06:23:06Z,,,,,,,heartbeat
,2025-01-11T06:23:16.008477Z,,2025-01-11T06:23:11Z,,,,,,,heartbeat
,2025-01-11T06:24:01.049732Z,,2025-01-11T06:23:16Z,,,,,,,heartbeat
,2025-01-11T06:24:01.053445Z,,2025-01-11T06:23:21Z,,,,,,,heartbeat
,2025-01-11T06:24:01.056123Z,,2025-01-11T06:23:26Z,,,,,,,heartbeat
,2025-01-11T06:24:01.058759Z,,2025-01-11T06:23:31Z,,,,,,,heartbeat
,2025-01-11T06:24:01.060358Z,,2025-01-11T06:23:36Z,,,,,,,heartbeat
,2025-01-11T06:24:01.061783Z,,2025-01-11T06:23:41Z,,,,,,,heartbeat
,2025-01-11T06:24:01.063457Z,,2025-01-11T06:23:46Z,,,,,,,heartbeat
,2025-01-11T06:24:01.064550Z,,2025-01-11T06:23:51Z,,,,,,,heartbeat
,2025-01-11T06:24:01.065570Z,,2025-01-11T06:23:56Z,,,,,,,heartbeat
,2025-01-11T06:24:51.021240Z,,2025-01-11T06:24:01Z,,,,,,,heartbeat
,2025-01-11T06:24:51.024882Z,,2025-01-11T06:24:06Z,,,,,,,heartbeat
,2025-01-11T06:24:51.026844Z,,2025-01-11T06:24:11Z,,,,,,,heartbeat
,2025-01-11T06:24:51.028860Z,,2025-01-11T06:24:16Z,,,,,,,heartbeat
,2025-01-11T06:24:51.030894Z,,2025-01-11T06:24:21Z,,,,,,,heartbeat
,2025-01-11T06:24:51.032629Z,,2025-01-11T06:24:26Z,,,,,,,heartbeat
,2025-01-11T06:24:51.034533Z,,2025-01-11T06:24:31Z,,,,,,,heartbeat
,2025-01-11T06:24:51.036702Z,,2025-01-11T06:24:35Z,,,,,,,heartbeat
,2025-01-11T06:24:51.038442Z,,2025-01-11T06:24:41Z,,,,,,,heartbeat
,2025-01-11T06:24:51.039659Z,,2025-01-11T06:24:45Z,,,,,,,heartbeat
,2025-01-11T06:25:36.079462Z,,2025-01-11T06:24:50Z,,,,,,,heartbeat
,2025-01-11T06:25:36.082393Z,,2025-01-11T06:24:56Z,,,,,,,heartbeat
,2025-01-11T06:25:36.083454Z,,2025-01-11T06:25:00Z,,,,,,,heartbeat
,2025-01-11T06:25:36.084927Z,,2025-01-11T06:25:06Z,,,,,,,heartbeat
,2025-01-11T06:25:36.085948Z,,2025-01-11T06:25:10Z,,,,,,,heartbeat
,2025-01-11T06:25:36.086789Z,,2025-01-11T06:25:16Z,,,,,,,heartbeat
,2025-01-11T06:25:36.087658Z,,2025-01-11T06:25:21Z,,,,,,,heartbeat
,2025-01-11T06:25:36.103972Z,,2025-01-11T06:25:26Z,,,,,,,heartbeat
,2025-01-11T06:25:36.104927Z,,2025-01-11T06:25:31Z,,,,,,,heartbeat
,2025-01-11T06:26:21.032022Z,,2025-01-11T06:25:36Z,,,,,,,heartbeat
,2025-01-11T06:26:21.035113Z,,2025-01-11T06:25:41Z,,,,,,,heartbeat
,2025-01-11T06:26:21.037441Z,,2025-01-11T06:25:46Z,,,,,,,heartbeat
,2025-01-11T06:26:21.039307Z,,2025-01-11T06:25:51Z,,,,,,,heartbeat
,2025-01-11T06:26:21.040781Z,,2025-01-11T06:25:56Z,,,,,,,heartbeat
,2025-01-11T06:26:21.043014Z,,2025-01-11T06:26:01Z,,,,,,,heartbeat
,2025-01-11T06:26:21.044528Z,,2025-01-11T06:26:06Z,,,,,,,heartbeat
,2025-01-11T06:26:21.045748Z,,2025-01-11T06:26:11Z,,,,,,,heartbeat
,2025-01-11T06:26:21.047441Z,,2025-01-11T06:26:16Z,,,,,,,heartbeat
,2025-01-11T06:27:06.089338Z,,2025-01-11T06:26:21Z,,,,,,,heartbeat
,2025-01-11T06:27:06.093112Z,,2025-01-11T06:26:26Z,,,,,,,heartbeat
,2025-01-11T06:27:06.098211Z,,2025-01-11T06:26:31Z,,,,,,,heartbeat
,2025-01-11T06:27:06.100050Z,,2025-01-11T06:26:36Z,,,,,,,heartbeat
,2025-01-11T06:27:06.102310Z,,2025-01-11T06:26:41Z,,,,,,,heartbeat
,2025-01-11T06:27:06.104414Z,,2025-01-11T06:26:46Z,,,,,,,heartbeat
,2025-01-11T06:27:06.106174Z,,2025-01-11T06:26:51Z,,,,,,,heartbeat
,2025-01-11T06:27:06.109248Z,,2025-01-11T06:26:56Z,,,,,,,heartbeat
,2025-01-11T06:27:06.111193Z,,2025-01-11T06:27:01Z,,,,,,,heartbeat
,2025-01-11T06:27:56.061946Z,,2025-01-11T06:27:06Z,,,,,,,heartbeat
,2025-01-11T06:27:56.065494Z,,2025-01-11T06:27:11Z,,,,,,,heartbeat
,2025-01-11T06:27:56.067597Z,,2025-01-11T06:27:16Z,,,,,,,heartbeat
,2025-01-11T06:27:56.069972Z,,2025-01-11T06:27:21Z,,,,,,,heartbeat
,2025-01-11T06:27:56.071935Z,,2025-01-11T06:27:26Z,,,,,,,heartbeat
,2025-01-11T06:27:56.073225Z,,2025-01-11T06:27:31Z,,,,,,,heartbeat
,2025-01-11T06:27:56.074679Z,,2025-01-11T06:27:36Z,,,,,,,heartbeat
,2025-01-11T06:27:56.075992Z,,2025-01-11T06:27:41Z,,,,,,,heartbeat
,2025-01-11T06:27:56.078020Z,,2025-01-11T06:27:46Z,,,,,,,heartbeat
,2025-01-11T06:27:56.079389Z,,2025-01-11T06:27:51Z,,,,,,,heartbeat
,2025-01-11T06:28:41.118726Z,,2025-01-11T06:27:56Z,,,,,,,heartbeat
,2025-01-11T06:28:41.122199Z,,2025-01-11T06:28:00Z,,,,,,,heartbeat
,2025-01-11T06:28:41.124126Z,,2025-01-11T06:28:05Z,,,,,,,heartbeat
,2025-01-11T06:28:41.126159Z,,2025-01-11T06:28:11Z,,,,,,,heartbeat
,2025-01-11T06:28:41.128305Z,,2025-01-11T06:28:16Z,,,,,,,heartbeat
,2025-01-11T06:28:41.130259Z,,2025-01-11T06:28:21Z,,,,,,,heartbeat
,2025-01-11T06:28:41.131597Z,,2025-01-11T06:28:26Z,,,,,,,heartbeat
,2025-01-11T06:28:41.132914Z,,2025-01-11T06:28:30Z,,,,,,,heartbeat
,2025-01-11T06:28:41.134787Z,,2025-01-11T06:28:36Z,,,,,,,heartbeat
,2025-01-11T06:29:26.073197Z,,2025-01-11T06:28:41Z,,,,,,,heartbeat
,2025-01-11T06:29:26.076756Z,,2025-01-11T06:28:45Z,,,,,,,heartbeat
,2025-01-11T06:29:26.079345Z,,2025-01-11T06:28:50Z,,,,,,,heartbeat
,2025-01-11T06:29:26.081472Z,,2025-01-11T06:28:55Z,,,,,,,heartbeat
,2025-01-11T06:29:26.083166Z,,2025-01-11T06:29:00Z,,,,,,,heartbeat
,2025-01-11T06:29:26.084761Z,,2025-01-11T06:29:06Z,,,,,,,heartbeat
,2025-01-11T06:29:26.086705Z,,2025-01-11T06:29:11Z,,,,,,,heartbeat
,2025-01-11T06:29:26.088480Z,,2025-01-11T06:29:16Z,,,,,,,heartbeat
,2025-01-11T06:29:26.089972Z,,2025-01-11T06:29:21Z,,,,,,,heartbeat
,2025-01-11T06:30:16.036033Z,,2025-01-11T06:29:26Z,,,,,,,heartbeat
,2025-01-11T06:30:16.039771Z,,2025-01-11T06:29:31Z,,,,,,,heartbeat
,2025-01-11T06:30:16.046591Z,,2025-01-11T06:29:36Z,,,,,,,heartbeat
,2025-01-11T06:30:16.048280Z,,2025-01-11T06:29:41Z,,,,,,,heartbeat
,2025-01-11T06:30:16.050512Z,,2025-01-11T06:29:46Z,,,,,,,heartbeat
,2025-01-11T06:30:16.052691Z,,2025-01-11T06:29:51Z,,,,,,,heartbeat
,2025-01-11T06:30:16.054673Z,,2025-01-11T06:29:56Z,,,,,,,heartbeat
,2025-01-11T06:30:16.056072Z,,2025-01-11T06:30:01Z,,,,,,,heartbeat
,2025-01-11T06:30:16.057309Z,,2025-01-11T06:30:06Z,,,,,,,heartbeat
,2025-01-11T06:30:16.058079Z,,2025-01-11T06:30:11Z,,,,,,,heartbeat
,2025-01-11T06:31:00.995791Z,,2025-01-11T06:30:16Z,,,,,,,heartbeat
,2025-01-11T06:31:00.998899Z,,2025-01-11T06:30:21Z,,,,,,,heartbeat
,2025-01-11T06:31:01.000308Z,,2025-01-11T06:30:26Z,,,,,,,heartbeat
,2025-01-11T06:31:01.001635Z,,2025-01-11T06:30:31Z,,,,,,,heartbeat
,2025-01-11T06:31:01.002995Z,,2025-01-11T06:30:36Z,,,,,,,heartbeat
,2025-01-11T06:31:01.004042Z,,2025-01-11T06:30:41Z,,,,,,,heartbeat
,2025-01-11T06:31:01.005651Z,,2025-01-11T06:30:46Z,,,,,,,heartbeat
,2025-01-11T06:31:01.007728Z,,2025-01-11T06:30:51Z,,,,,,,heartbeat
,2025-01-11T06:31:01.010377Z,,2025-01-11T06:30:56Z,,,,,,,heartbeat
,2025-01-11T06:31:46.045994Z,,2025-01-11T06:31:01Z,,,,,,,heartbeat
,2025-01-11T06:31:46.049589Z,,2025-01-11T06:31:06Z,,,,,,,heartbeat
,2025-01-11T06:31:46.051910Z,,2025-01-11T06:31:11Z,,,,,,,heartbeat
,2025-01-11T06:31:46.054055Z,,2025-01-11T06:31:16Z,,,,,,,heartbeat
,2025-01-11T06:31:46.056012Z,,2025-01-11T06:31:21Z,,,,,,,heartbeat
,2025-01-11T06:31:46.057346Z,,2025-01-11T06:31:26Z,,,,,,,heartbeat
,2025-01-11T06:31:46.058645Z,,2025-01-11T06:31:30Z,,,,,,,heartbeat
,2025-01-11T06:31:46.060415Z,,2025-01-11T06:31:36Z,,,,,,,heartbeat
,2025-01-11T06:31:46.061561Z,,2025-01-11T06:31:41Z,,,,,,,heartbeat
,2025-01-11T06:32:36.120766Z,,2025-01-11T06:31:46Z,,,,,,,heartbeat
,2025-01-11T06:32:36.124413Z,,2025-01-11T06:31:51Z,,,,,,,heartbeat
,2025-01-11T06:32:36.127073Z,,2025-01-11T06:31:55Z,,,,,,,heartbeat
,2025-01-11T06:32:36.129507Z,,2025-01-11T06:32:00Z,,,,,,,heartbeat
,2025-01-11T06:32:36.131102Z,,2025-01-11T06:32:06Z,,,,,,,heartbeat
,2025-01-11T06:32:36.132485Z,,2025-01-11T06:32:10Z,,,,,,,heartbeat
,2025-01-11T06:32:36.133625Z,,2025-01-11T06:32:16Z,,,,,,,heartbeat
,2025-01-11T06:32:36.135432Z,,2025-01-11T06:32:21Z,,,,,,,heartbeat
,2025-01-11T06:32:36.136756Z,,2025-01-11T06:32:26Z,,,,,,,heartbeat
,2025-01-11T06:32:36.137818Z,,2025-01-11T06:32:31Z,,,,,,,heartbeat
,2025-01-11T06:33:21.076840Z,,2025-01-11T06:32:36Z,,,,,,,heartbeat
,2025-01-11T06:33:21.080284Z,,2025-01-11T06:32:41Z,,,,,,,heartbeat
,2025-01-11T06:33:21.083225Z,,2025-01-11T06:32:46Z,,,,,,,heartbeat
,2025-01-11T06:33:21.085021Z,,2025-01-11T06:32:51Z,,,,,,,heartbeat
,2025-01-11T06:33:21.086378Z,,2025-01-11T06:32:56Z,,,,,,,heartbeat
,2025-01-11T06:33:21.087656Z,,2025-01-11T06:33:01Z,,,,,,,heartbeat
,2025-01-11T06:33:21.088770Z,,2025-01-11T06:33:06Z,,,,,,,heartbeat
,2025-01-11T06:33:21.089645Z,,2025-01-11T06:33:11Z,,,,,,,heartbeat
,2025-01-11T06:33:21.090523Z,,2025-01-11T06:33:16Z,,,,,,,heartbeat
,2025-01-11T06:34:06.029404Z,,2025-01-11T06:33:21Z,,,,,,,heartbeat
,2025-01-11T06:34:06.032742Z,,2025-01-11T06:33:26Z,,,,,,,heartbeat
,2025-01-11T06:34:06.034465Z,,2025-01-11T06:33:31Z,,,,,,,heartbeat
,2025-01-11T06:34:06.036636Z,,2025-01-11T06:33:36Z,,,,,,,heartbeat
,2025-01-11T06:34:06.038094Z,,2025-01-11T06:33:41Z,,,,,,,heartbeat
,2025-01-11T06:34:06.039522Z,,2025-01-11T06:33:46Z,,,,,,,heartbeat
,2025-01-11T06:34:06.040785Z,,2025-01-11T06:33:51Z,,,,,,,heartbeat
,2025-01-11T06:34:06.042016Z,,2025-01-11T06:33:56Z,,,,,,,heartbeat
,2025-01-11T06:34:06.043112Z,,2025-01-11T06:34:01Z,,,,,,,heartbeat
,2025-01-11T06:34:56.104823Z,,2025-01-11T06:34:06Z,,,,,,,heartbeat
,2025-01-11T06:34:56.107939Z,,2025-01-11T06:34:11Z,,,,,,,heartbeat
,2025-01-11T06:34:56.110538Z,,2025-01-11T06:34:16Z,,,,,,,heartbeat
,2025-01-11T06:34:56.112838Z,,2025-01-11T06:34:21Z,,,,,,,heartbeat
,2025-01-11T06:34:56.114286Z,,2025-01-11T06:34:26Z,,,,,,,heartbeat
,2025-01-11T06:34:56.115988Z,,2025-01-11T06:34:31Z,,,,,,,heartbeat
,2025-01-11T06:34:56.117219Z,,2025-01-11T06:34:36Z,,,,,,,heartbeat
,2025-01-11T06:34:56.118207Z,,2025-01-11T06:34:41Z,,,,,,,heartbeat
,2025-01-11T06:34:56.119863Z,,2025-01-11T06:34:46Z,,,,,,,heartbeat
,2025-01-11T06:34:56.121197Z,,2025-01-11T06:34:51Z,,,,,,,heartbeat
,2025-01-11T06:35:41.058409Z,,2025-01-11T06:34:56Z,,,,,,,heartbeat
,2025-01-11T06:35:41.062066Z,,2025-01-11T06:35:01Z,,,,,,,heartbeat
,2025-01-11T06:35:41.064221Z,,2025-01-11T06:35:05Z,,,,,,,heartbeat
,2025-01-11T06:35:41.066270Z,,2025-01-11T06:35:11Z,,,,,,,heartbeat
,2025-01-11T06:35:41.068393Z,,2025-01-11T06:35:15Z,,,,,,,heartbeat
,2025-01-11T06:35:41.070215Z,,2025-01-11T06:35:20Z,,,,,,,heartbeat
,2025-01-11T06:35:41.072058Z,,2025-01-11T06:35:26Z,,,,,,,heartbeat
,2025-01-11T06:35:41.074064Z,,2025-01-11T06:35:31Z,,,,,,,heartbeat
,2025-01-11T06:35:41.075529Z,,2025-01-11T06:35:36Z,,,,,,,heartbeat
,2025-01-11T06:36:26.115304Z,,2025-01-11T06:35:41Z,,,,,,,heartbeat
,2025-01-11T06:36:26.118732Z,,2025-01-11T06:35:45Z,,,,,,,heartbeat
,2025-01-11T06:36:26.121072Z,,2025-01-11T06:35:50Z,,,,,,,heartbeat
,2025-01-11T06:36:26.122881Z,,2025-01-11T06:35:56Z,,,,,,,heartbeat
,2025-01-11T06:36:26.124474Z,,2025-01-11T06:36:01Z,,,,,,,heartbeat
,2025-01-11T06:36:26.125832Z,,2025-01-11T06:36:06Z,,,,,,,heartbeat
,2025-01-11T06:36:26.127151Z,,2025-01-11T06:36:11Z,,,,,,,heartbeat
,2025-01-11T06:36:26.128929Z,,2025-01-11T06:36:16Z,,,,,,,heartbeat
,2025-01-11T06:36:26.130537Z,,2025-01-11T06:36:21Z,,,,,,,heartbeat
,2025-01-11T06:37:11.069874Z,,2025-01-11T06:36:26Z,,,,,,,heartbeat
,2025-01-11T06:37:11.073463Z,,2025-01-11T06:36:31Z,,,,,,,heartbeat
,2025-01-11T06:37:11.075495Z,,2025-01-11T06:36:36Z,,,,,,,heartbeat
,2025-01-11T06:37:11.077610Z,,2025-01-11T06:36:41Z,,,,,,,heartbeat
,2025-01-11T06:37:11.079722Z,,2025-01-11T06:36:46Z,,,,,,,heartbeat
,2025-01-11T06:37:11.081469Z,,2025-01-11T06:36:51Z,,,,,,,heartbeat
,2025-01-11T06:37:11.082815Z,,2025-01-11T06:36:56Z,,,,,,,heartbeat
,2025-01-11T06:37:11.084279Z,,2025-01-11T06:37:01Z,,,,,,,heartbeat
,2025-01-11T06:37:11.087289Z,,2025-01-11T06:37:06Z,,,,,,,heartbeat
,2025-01-11T06:38:01.143700Z,,2025-01-11T06:37:11Z,,,,,,,heartbeat
,2025-01-11T06:38:01.147301Z,,2025-01-11T06:37:16Z,,,,,,,heartbeat
,2025-01-11T06:38:01.149346Z,,2025-01-11T06:37:21Z,,,,,,,heartbeat
,2025-01-11T06:38:01.151751Z,,2025-01-11T06:37:26Z,,,,,,,heartbeat
