symbol,received_time,trade_time,server_time,last,bid,ask,bid_size,ask_size,volume,type
AAPL,2025-01-10T20:00:30.036136Z,2025-01-10T20:00:28Z,,236.28,600,200,600,200,37405741,quote
AAPL,2025-01-10T20:00:32.029678Z,2025-01-10T20:00:29Z,,236.27,236.26,236.29,100,300,37406716,quote
AAPL,2025-01-10T20:00:32.034178Z,2025-01-10T20:00:30Z,,236.275,200,100,200,100,37406918,quote
AAPL,2025-01-10T20:00:35.155514Z,2025-01-10T20:00:31Z,,236.22,236.21,236.24,300,700,37409836,quote
AAPL,2025-01-10T20:00:35.157288Z,2025-01-10T20:00:32Z,,,236.2,200,1000,200,37410188,quote
AAPL,2025-01-10T20:00:35.158749Z,2025-01-10T20:00:33Z,,236.175,236.16,236.2,700,700,37411548,quote
AAPL,2025-01-10T20:00:37.107255Z,2025-01-10T20:00:34Z,,236.16,236.15,236.17,100,300,37414848,quote
AAPL,2025-01-10T20:00:37.110293Z,2025-01-10T20:00:35Z,,236.17,236.16,236.19,,200,37416836,quote
AAPL,2025-01-10T20:00:40.048492Z,2025-01-10T20:00:36Z,,236.1699,236.15,236.18,,300,37417199,quote
AAPL,2025-01-10T20:00:40.051618Z,,,,,200,,200,37417460,quote
AAPL,2025-01-10T20:00:40.052868Z,2025-01-10T20:00:38Z,,236.1745,,,,,37418138,quote
AAPL,2025-01-10T20:00:42.031634Z,2025-01-10T20:00:39Z,,236.14,236.14,236.16,200,100,37418722,quote
AAPL,2025-01-10T20:00:42.036350Z,2025-01-10T20:00:40Z,,236.17,236.15,236.17,100,,37420416,quote
AAPL,2025-01-10T20:00:44.066132Z,2025-01-10T20:00:41Z,,236.14,236.13,236.16,,200,37421041,quote
AAPL,2025-01-10T20:00:44.070539Z,2025-01-10T20:00:42Z,,236.15,236.16,236.18,200,100,37422793,quote
AAPL,2025-01-10T20:00:47.035339Z,2025-01-10T20:00:43Z,,236.18,236.14,200,700,200,37424208,quote
AAPL,2025-01-10T20:00:47.037381Z,2025-01-10T20:00:44Z,,,236.16,236.19,600,700,37425841,quote
AAPL,2025-01-10T20:00:47.038669Z,2025-01-10T20:00:45Z,,236.2299,236.18,236.23,700,,37429015,quote
AAPL,2025-01-10T20:00:49.038696Z,,,,236.19,236.22,200,,37429499,quote
AAPL,2025-01-10T20:00:49.042513Z,2025-01-10T20:00:47Z,,236.18,236.17,236.19,,200,37430873,quote
AAPL,2025-01-10T20:00:51.031784Z,2025-01-10T20:00:48Z,,236.16,236.12,236.15,100,,37431480,quote
AAPL,2025-01-10T20:00:51.035634Z,2025-01-10T20:00:49Z,,236.14,236.11,236.14,700,300,37431947,quote
AAPL,2025-01-10T20:00:54.100576Z,2025-01-10T20:00:50Z,,236.125,236.1,,,,37432798,quote
AAPL,2025-01-10T20:00:54.103869Z,,,,,,,,37433027,quote
AAPL,2025-01-10T20:00:54.104986Z,2025-01-10T20:00:52Z,,236.14,236.15,236.19,,700,37433748,quote
AAPL,2025-01-10T20:00:57.028892Z,2025-01-10T20:00:53Z,,236.09,236.08,236.12,,,37436283,quote
AAPL,2025-01-10T20:00:57.031184Z,2025-01-10T20:00:54Z,,236.135,100,236.11,100,,37438949,quote
AAPL,2025-01-10T20:00:57.033330Z,2025-01-10T20:00:55Z,,236.08,236.07,236.1,,100,37441131,quote
AAPL,2025-01-10T20:00:59.030283Z,2025-01-10T20:00:56Z,,236.0817,700,200,700,200,37442283,quote
AAPL,2025-01-10T20:00:59.031730Z,2025-01-10T20:00:57Z,,236.09,236.08,236.11,100,,37442708,quote
AAPL,2025-01-10T20:01:01.063468Z,2025-01-10T20:00:58Z,,236.085,236.07,236.1,700,100,37443595,quote
AAPL,2025-01-10T20:01:01.066714Z,2025-01-10T20:00:59Z,,236.15,236.14,236.16,100,200,37444635,quote
AAPL,2025-01-10T20:01:02.028427Z,2025-01-10T20:01:00Z,,236.13,236.11,236.15,700,700,37445589,quote
AAPL,2025-01-10T20:01:05.030895Z,2025-01-10T20:01:01Z,,236.15,236.14,236.16,300,100,37446434,quote
AAPL,2025-01-10T20:01:05.034102Z,2025-01-10T20:01:02Z,,236.16,400,236.18,400,700,37446770,quote
AAPL,2025-01-10T20:01:05.035684Z,2025-01-10T20:01:03Z,,236.149,300,236.15,300,100,37453188,quote
AAPL,2025-01-10T20:01:07.105439Z,2025-01-10T20:01:04Z,,236.1578,,236.16,,,37454323,quote
AAPL,2025-01-10T20:01:07.107804Z,2025-01-10T20:01:05Z,,236.14,,200,,200,37455191,quote
AAPL,2025-01-10T20:01:10.031323Z,2025-01-10T20:01:06Z,,236.145,200,700,200,700,37462350,quote
AAPL,2025-01-10T20:01:10.036540Z,2025-01-10T20:01:07Z,,236.14,400,,400,,37467196,quote
AAPL,2025-01-10T20:01:10.038219Z,2025-01-10T20:01:08Z,,,300,236.17,300,,37469082,quote
AAPL,2025-01-10T20:01:13.028438Z,2025-01-10T20:01:09Z,,,,236.15,,300,37476036,quote
AAPL,2025-01-10T20:01:13.033162Z,2025-01-10T20:01:10Z,,236.15,,236.17,,700,37476844,quote
AAPL,2025-01-10T20:01:13.036297Z,2025-01-10T20:01:11Z,,,200,236.15,200,100,37480094,quote
AAPL,2025-01-10T20:01:15.093016Z,2025-01-10T20:01:12Z,,236.14,236.1,236.14,300,700,37484573,quote
AAPL,2025-01-10T20:01:15.096432Z,2025-01-10T20:01:13Z,,236.13,700,100,700,100,37484921,quote
AAPL,2025-01-10T20:01:17.029991Z,2025-01-10T20:01:14Z,,236.14,236.14,236.17,100,700,37485264,quote
AAPL,2025-01-10T20:01:17.033567Z,2025-01-10T20:01:15Z,,236.15,236.13,236.15,500,100,37486022,quote
AAPL,2025-01-10T20:01:19.086676Z,2025-01-10T20:01:16Z,,236.06,236.06,236.09,700,200,37492716,quote
AAPL,2025-01-10T20:01:19.090297Z,2025-01-10T20:01:17Z,,236.08,236.09,236.13,200,700,37494476,quote
AAPL,2025-01-10T20:01:21.034963Z,2025-01-10T20:01:18Z,,236.102,236.08,236.12,700,100,37494744,quote
AAPL,2025-01-10T20:01:21.039055Z,2025-01-10T20:01:19Z,,236.11,236.11,236.17,,700,37495489,quote
AAPL,2025-01-10T20:01:24.030574Z,2025-01-10T20:01:20Z,,236.14,236.14,236.16,100,300,37495759,quote
AAPL,2025-01-10T20:01:24.033022Z,,,,236.13,200,,200,37495863,quote
AAPL,2025-01-10T20:01:24.035278Z,2025-01-10T20:01:22Z,,,236.14,700,,700,37496121,quote
AAPL,2025-01-10T20:01:27.030130Z,2025-01-10T20:01:23Z,,,236.12,236.14,200,,37496679,quote
AAPL,2025-01-10T20:01:27.033201Z,2025-01-10T20:01:24Z,,236.12,,300,,300,37497518,quote
AAPL,2025-01-10T20:01:27.035713Z,2025-01-10T20:01:25Z,,236.1,236.08,236.12,100,700,37499193,quote
AAPL,2025-01-10T20:01:29.122424Z,2025-01-10T20:01:26Z,,236.12,236.1,236.13,200,,37510885,quote
AAPL,2025-01-10T20:01:29.125820Z,2025-01-10T20:01:27Z,,236.04,,236.14,,,37512160,quote
AAPL,2025-01-10T20:01:32.030799Z,2025-01-10T20:01:28Z,,236.1399,,,,,37512348,quote
AAPL,2025-01-10T20:01:32.035559Z,,,,300,100,300,100,37512492,quote
AAPL,2025-01-10T20:01:32.038048Z,2025-01-10T20:01:30Z,,236.11,236.11,236.13,100,,37513541,quote
AAPL,2025-01-10T20:01:34.031018Z,2025-01-10T20:01:31Z,,236.12,236.12,,,,37515521,quote
AAPL,2025-01-10T20:01:34.034838Z,2025-01-10T20:01:32Z,,,236.07,236.1,700,,37519420,quote
AAPL,2025-01-10T20:01:39.157170Z,2025-01-10T20:01:33Z,,236.085,236.09,,200,,37519644,quote
AAPL,2025-01-10T20:01:39.161379Z,2025-01-10T20:01:34Z,,236.09,236.07,700,100,700,37521702,quote
AAPL,2025-01-10T20:01:39.163867Z,,,,,,,,37522642,quote
AAPL,2025-01-10T20:01:39.165786Z,,,,,200,,200,37522650,quote
AAPL,2025-01-10T20:01:39.167378Z,,,,300,100,300,100,37522671,quote
AAPL,2025-01-10T20:01:41.102537Z,2025-01-10T20:01:38Z,,236.11,236.11,236.12,100,,37523271,quote
AAPL,2025-01-10T20:01:41.105525Z,2025-01-10T20:01:39Z,,236.12,236.12,236.14,200,200,37524724,quote
AAPL,2025-01-10T20:01:43.151191Z,2025-01-10T20:01:40Z,,236.0906,236.09,236.13,,700,37528194,quote
AAPL,2025-01-10T20:01:43.154803Z,2025-01-10T20:01:41Z,,236.0901,100,236.11,100,,37533105,quote
AAPL,2025-01-10T20:01:45.096283Z,2025-01-10T20:01:42Z,,236.08,236.07,236.1,800,200,37541538,quote
AAPL,2025-01-10T20:01:45.098549Z,2025-01-10T20:01:43Z,,236.0768,236.06,,700,,37543600,quote
AAPL,2025-01-10T20:01:48.030268Z,2025-01-10T20:01:44Z,,236.093,,,,,37547002,quote
AAPL,2025-01-10T20:01:48.034821Z,2025-01-10T20:01:45Z,,236.0784,236.07,,300,,37547847,quote
AAPL,2025-01-10T20:01:48.038333Z,,,,100,300,100,300,37548025,quote
AAPL,2025-01-10T20:01:51.137353Z,2025-01-10T20:01:47Z,,236.125,236.11,236.14,,700,37549675,quote
AAPL,2025-01-10T20:01:51.139371Z,2025-01-10T20:01:48Z,,236.1239,,300,,300,37550258,quote
AAPL,2025-01-10T20:01:51.140585Z,2025-01-10T20:01:49Z,,236.125,800,200,800,200,37550374,quote
AAPL,2025-01-10T20:01:54.031992Z,,,,236.13,236.16,200,,37550701,quote
AAPL,2025-01-10T20:01:54.035509Z,,,,600,,600,,37550816,quote
AAPL,2025-01-10T20:01:54.037631Z,2025-01-10T20:01:52Z,,236.145,500,,500,,37551587,quote
AAPL,2025-01-10T20:01:57.078093Z,2025-01-10T20:01:53Z,,236.1301,400,700,400,700,37553399,quote
AAPL,2025-01-10T20:01:57.081540Z,,,,,,,,37553472,quote
AAPL,2025-01-10T20:01:57.084642Z,2025-01-10T20:01:55Z,,236.1115,236.11,236.14,700,,37555603,quote
AAPL,2025-01-10T20:02:00.033925Z,2025-01-10T20:01:56Z,,236.13,1300,236.15,1300,,37556025,quote
AAPL,2025-01-10T20:02:00.036991Z,2025-01-10T20:01:57Z,,236.11,600,236.14,600,,37556995,quote
AAPL,2025-01-10T20:02:00.038846Z,,,,236.08,236.12,300,,37557746,quote
AAPL,2025-01-10T20:02:02.033735Z,2025-01-10T20:01:59Z,,236.08,236.09,300,700,300,37558099,quote
AAPL,2025-01-10T20:02:02.037109Z,2025-01-10T20:02:00Z,,2000,236.08,700,200,700,37563569,quote
AAPL,2025-01-10T20:02:04.033840Z,2025-01-10T20:02:01Z,,,100,400,100,400,37563965,quote
AAPL,2025-01-10T20:02:04.036911Z,2025-01-10T20:02:02Z,,236.1,236.06,236.11,700,700,37564107,quote
AAPL,2025-01-10T20:02:07.033818Z,2025-01-10T20:02:03Z,,236.06,236.04,236.07,200,100,37565035,quote
AAPL,2025-01-10T20:02:07.037690Z,2025-01-10T20:02:04Z,,236.05,700,200,700,200,37567046,quote
AAPL,2025-01-10T20:02:07.040566Z,2025-01-10T20:02:05Z,,236.045,236.03,236.06,400,100,37567218,quote
AAPL,2025-01-10T20:02:08.140170Z,2025-01-10T20:02:06Z,,236.01,236,236.03,900,700,37571550,quote
AAPL,2025-01-10T20:02:11.104916Z,2025-01-10T20:02:07Z,,236.03,236.01,236.02,100,200,37571744,quote
AAPL,2025-01-10T20:02:11.108794Z,2025-01-10T20:02:08Z,,236.01,,236.03,,,37572206,quote
AAPL,2025-01-10T20:02:11.110696Z,2025-01-10T20:02:09Z,,236.0248,400,,400,,37573068,quote
AAPL,2025-01-10T20:02:13.033562Z,2025-01-10T20:02:10Z,,236.02,200,,200,,37573717,quote
AAPL,2025-01-10T20:02:13.035968Z,2025-01-10T20:02:11Z,,236.0367,100,236.04,100,700,37576236,quote
AAPL,2025-01-10T20:02:17.033469Z,2025-01-10T20:02:12Z,,236.025,,236.03,,400,37576640,quote
AAPL,2025-01-10T20:02:17.036780Z,,,,,500,,500,37576882,quote
AAPL,2025-01-10T20:02:17.038772Z,2025-01-10T20:02:14Z,,236.0144,400,,400,,37577019,quote
AAPL,2025-01-10T20:02:17.041177Z,2025-01-10T20:02:15Z,,236.01,,600,,600,37577736,quote
AAPL,2025-01-10T20:02:20.032853Z,,,,,,,,37578020,quote
AAPL,2025-01-10T20:02:20.035080Z,2025-01-10T20:02:17Z,,,236,,500,,37579970,quote
AAPL,2025-01-10T20:02:20.036490Z,,,,,,,,37579980,quote
AAPL,2025-01-10T20:02:23.087492Z,2025-01-10T20:02:19Z,,235.965,235.95,235.98,100,100,37583324,quote
AAPL,2025-01-10T20:02:23.090428Z,,,,700,,700,,37583466,quote
AAPL,2025-01-10T20:02:23.091611Z,2025-01-10T20:02:20Z,,235.9799,,200,,200,37583606,quote
AAPL,2025-01-10T20:02:25.033657Z,2025-01-10T20:02:22Z,,235.99,235.96,235.99,,,37587657,quote
AAPL,2025-01-10T20:02:25.035641Z,2025-01-10T20:02:23Z,,235.9799,235.95,235.98,,300,37596765,quote
AAPL,2025-01-10T20:02:28.032939Z,2025-01-10T20:02:24Z,,235.9501,300,235.97,300,,37600490,quote
AAPL,2025-01-10T20:02:28.035846Z,2025-01-10T20:02:25Z,,235.95,,235.96,,200,37601066,quote
AAPL,2025-01-10T20:02:28.037916Z,2025-01-10T20:02:26Z,,235.97,,235.97,,,37602525,quote
AAPL,2025-01-10T20:02:30.035995Z,2025-01-10T20:02:27Z,,235.95,,,,,37603164,quote
AAPL,2025-01-10T20:02:30.043364Z,2025-01-10T20:02:28Z,,235.97,,,,,37603724,quote
AAPL,2025-01-10T20:02:32.033529Z,2025-01-10T20:02:29Z,,235.925,235.91,235.94,700,100,37605621,quote
AAPL,2025-01-10T20:02:32.036087Z,2025-01-10T20:02:30Z,,235.948,235.93,,100,,37606402,quote
AAPL,2025-01-10T20:02:35.034023Z,2025-01-10T20:02:31Z,,235.97,235.95,235.97,,200,37609622,quote
AAPL,2025-01-10T20:02:35.037525Z,2025-01-10T20:02:32Z,,235.96,700,,700,,37611329,quote
AAPL,2025-01-10T20:02:35.040216Z,2025-01-10T20:02:33Z,,235.95,,235.96,,300,37611643,quote
AAPL,2025-01-10T20:02:38.140202Z,2025-01-10T20:02:34Z,,,235.93,200,,200,37613480,quote
AAPL,2025-01-10T20:02:38.143964Z,2025-01-10T20:02:35Z,,235.9519,235.92,235.95,,100,37614059,quote
AAPL,2025-01-10T20:02:38.146176Z,2025-01-10T20:02:36Z,,235.95,,,,,37616738,quote
AAPL,2025-01-10T20:02:40.089952Z,2025-01-10T20:02:37Z,,235.94,235.91,235.94,100,200,37618499,quote
AAPL,2025-01-10T20:02:40.093608Z,2025-01-10T20:02:38Z,,235.93,235.9,700,700,700,37618974,quote
AAPL,2025-01-10T20:02:42.029992Z,2025-01-10T20:02:39Z,,235.92,,400,,400,37620058,quote
AAPL,2025-01-10T20:02:42.033547Z,2025-01-10T20:02:40Z,,235.96,235.92,235.96,200,700,37622548,quote
AAPL,2025-01-10T20:02:44.029397Z,2025-01-10T20:02:41Z,,235.95,235.94,235.97,700,100,37624448,quote
AAPL,2025-01-10T20:02:44.032018Z,2025-01-10T20:02:42Z,,235.97,235.96,235.99,200,200,37624853,quote
AAPL,2025-01-10T20:02:46.031237Z,2025-01-10T20:02:43Z,,235.9938,235.97,236,100,300,37625695,quote
AAPL,2025-01-10T20:02:46.036357Z,2025-01-10T20:02:44Z,,235.99,300,200,300,200,37626503,quote
AAPL,2025-01-10T20:02:48.030685Z,2025-01-10T20:02:45Z,,236,235.99,236.01,100,,37627365,quote
AAPL,2025-01-10T20:02:48.034890Z,2025-01-10T20:02:46Z,,236.006,235.98,,700,,37627701,quote
AAPL,2025-01-10T20:02:51.031318Z,2025-01-10T20:02:47Z,,235.985,235.97,236,300,300,37628155,quote
AAPL,2025-01-10T20:02:51.036442Z,2025-01-10T20:02:48Z,,235.99,700,200,700,200,37629344,quote
AAPL,2025-01-10T20:02:51.039349Z,2025-01-10T20:02:49Z,,236,235.98,100,100,100,37630006,quote
AAPL,2025-01-10T20:02:53.033183Z,2025-01-10T20:02:50Z,,235.97,235.96,235.98,700,,37631669,quote
AAPL,2025-01-10T20:02:53.034801Z,2025-01-10T20:02:51Z,,235.99,235.97,236,300,300,37632243,quote
AAPL,2025-01-10T20:02:55.032637Z,2025-01-10T20:02:52Z,,236.0023,235.99,236.02,400,100,37633565,quote
AAPL,2025-01-10T20:02:55.039481Z,2025-01-10T20:02:53Z,,236.0199,700,200,700,200,37633845,quote
AAPL,2025-01-10T20:02:59.030350Z,2025-01-10T20:02:54Z,,236.03,236.01,236.05,300,700,37636400,quote
AAPL,2025-01-10T20:02:59.033567Z,2025-01-10T20:02:55Z,,,,,,,37637252,quote
AAPL,2025-01-10T20:02:59.036198Z,2025-01-10T20:02:56Z,,180,,,,,37637491,quote
AAPL,2025-01-10T20:02:59.037848Z,,,,236.02,200,100,200,37637620,quote
AAPL,2025-01-10T20:03:03.125496Z,,,,400,100,400,100,37637754,quote
AAPL,2025-01-10T20:03:03.126732Z,,,,,,,,37637761,quote
AAPL,2025-01-10T20:03:03.127592Z,2025-01-10T20:03:00Z,,236.0284,,300,,300,37638051,quote
AAPL,2025-01-10T20:03:03.128472Z,,,236.035,,700,,700,37638376,quote
AAPL,2025-01-10T20:03:05.071271Z,2025-01-10T20:03:02Z,,236.05,236.04,236.08,300,,37639075,quote
AAPL,2025-01-10T20:03:05.074307Z,2025-01-10T20:03:03Z,,236.08,236.05,236.09,,,37640899,quote
AAPL,2025-01-10T20:03:08.029671Z,,,236.0819,,,,,37641196,quote
AAPL,2025-01-10T20:03:08.030866Z,2025-01-10T20:03:05Z,,236.06,100,236.08,100,,37641665,quote
AAPL,2025-01-10T20:03:08.031748Z,2025-01-10T20:03:06Z,,236.0816,236.06,236.09,,400,37642732,quote
AAPL,2025-01-10T20:03:09.064776Z,2025-01-10T20:03:07Z,,236.1364,236.11,236.14,1400,700,37648502,quote
AAPL,2025-01-10T20:03:13.058478Z,2025-01-10T20:03:08Z,,236.09,236.08,236.1,100,,37652247,quote
AAPL,2025-01-10T20:03:13.062045Z,2025-01-10T20:03:09Z,,,,,,,37653241,quote
AAPL,2025-01-10T20:03:13.064480Z,,,,,200,,200,37653347,quote
AAPL,2025-01-10T20:03:13.066208Z,2025-01-10T20:03:11Z,,236.095658,236.11,236.14,300,,37656966,quote
AAPL,2025-01-10T20:03:15.107650Z,2025-01-10T20:03:12Z,,236.1213,100,700,100,700,37658414,quote
AAPL,2025-01-10T20:03:15.110552Z,2025-01-10T20:03:13Z,,236.125,,200,,200,37658943,quote
AAPL,2025-01-10T20:03:17.030500Z,2025-01-10T20:03:14Z,,236.1308,400,236.15,400,700,37660334,quote
AAPL,2025-01-10T20:03:17.033863Z,2025-01-10T20:03:15Z,,236.14,236.13,100,200,100,37660829,quote
AAPL,2025-01-10T20:03:20.032782Z,2025-01-10T20:03:16Z,,236.13,236.11,700,1900,700,37662246,quote
AAPL,2025-01-10T20:03:20.038425Z,,,236.15,,236.13,,,37662587,quote
AAPL,2025-01-10T20:03:20.040755Z,,,,2000,,2000,,37662634,quote
AAPL,2025-01-10T20:03:23.031993Z,2025-01-10T20:03:19Z,,236.05,236.05,236.07,100,,37666280,quote
AAPL,2025-01-10T20:03:23.036094Z,2025-01-10T20:03:20Z,,236.075,200,236.09,200,,37667067,quote
AAPL,2025-01-10T20:03:23.038715Z,2025-01-10T20:03:21Z,,236.07,,236.08,,200,37667623,quote
AAPL,2025-01-10T20:03:25.031810Z,2025-01-10T20:03:22Z,,236.0839,236.06,236.09,100,,37667857,quote
AAPL,2025-01-10T20:03:25.034772Z,2025-01-10T20:03:23Z,,236.09,236.08,236.12,300,700,37668472,quote
AAPL,2025-01-10T20:03:27.032781Z,2025-01-10T20:03:24Z,,236.0851,200,236.11,200,,37668795,quote
AAPL,2025-01-10T20:03:27.037861Z,2025-01-10T20:03:25Z,,236.1,236.1,236.13,100,,37670406,quote
AAPL,2025-01-10T20:03:29.036292Z,2025-01-10T20:03:26Z,,100,,236.12,,,37671420,quote
AAPL,2025-01-10T20:03:29.040295Z,2025-01-10T20:03:27Z,,,236.09,236.11,,,37671669,quote
AAPL,2025-01-10T20:03:32.110664Z,2025-01-10T20:03:28Z,,236.025,236.01,236.05,700,200,37676909,quote
AAPL,2025-01-10T20:03:32.114416Z,2025-01-10T20:03:29Z,,236.049,236.02,100,,100,37677080,quote
AAPL,2025-01-10T20:03:32.116018Z,,,,100,300,100,300,37677172,quote
AAPL,2025-01-10T20:03:36.029971Z,2025-01-10T20:03:31Z,,236.05,236.03,236.07,,700,37678630,quote
AAPL,2025-01-10T20:03:36.033449Z,2025-01-10T20:03:32Z,,236.0464,236.02,236.06,600,200,37678992,quote
AAPL,2025-01-10T20:03:36.036312Z,,,,236.03,236.07,100,700,37679115,quote
AAPL,2025-01-10T20:03:36.038082Z,,,,236.02,236.06,600,,37679223,quote
AAPL,2025-01-10T20:03:38.031863Z,2025-01-10T20:03:35Z,,236.07,236.07,236.1,100,,37680368,quote
AAPL,2025-01-10T20:03:38.035529Z,2025-01-10T20:03:36Z,,236.081,1200,,1200,,37680858,quote
AAPL,2025-01-10T20:03:40.032768Z,2025-01-10T20:03:37Z,,236.085,,600,,600,37681059,quote
AAPL,2025-01-10T20:03:40.038459Z,2025-01-10T20:03:38Z,,236.0722,,,,,37681294,quote
AAPL,2025-01-10T20:03:42.033045Z,2025-01-10T20:03:39Z,,236.04,236.03,236.07,700,700,37686288,quote
AAPL,2025-01-10T20:03:42.037184Z,2025-01-10T20:03:40Z,,236.02,236,236.04,500,,37687401,quote
AAPL,2025-01-10T20:03:45.110957Z,2025-01-10T20:03:41Z,,235.9901,235.97,236,700,200,37694422,quote
AAPL,2025-01-10T20:03:45.116656Z,2025-01-10T20:03:42Z,,236.0199,,236.02,,700,37694854,quote
AAPL,2025-01-10T20:03:45.120107Z,,,,235.98,,200,,37694924,quote
AAPL,2025-01-10T20:03:48.084634Z,2025-01-10T20:03:44Z,,236.02,236.02,236.05,100,800,37695782,quote
AAPL,2025-01-10T20:03:48.087952Z,,,,235.99,236.04,200,700,37699021,quote
AAPL,2025-01-10T20:03:48.089599Z,2025-01-10T20:03:46Z,,235.99,700,,700,,37699175,quote
AAPL,2025-01-10T20:03:50.032152Z,2025-01-10T20:03:47Z,,236.02,,,,,37700229,quote
AAPL,2025-01-10T20:03:50.038156Z,2025-01-10T20:03:48Z,,235.98,235.95,236,,,37702990,quote
AAPL,2025-01-10T20:03:53.096923Z,2025-01-10T20:03:49Z,,235.95,235.94,235.98,,200,37703761,quote
AAPL,2025-01-10T20:03:53.098625Z,2025-01-10T20:03:50Z,,235.96,,400,,400,37704311,quote
AAPL,2025-01-10T20:03:53.100613Z,2025-01-10T20:03:51Z,,,,,,,37704427,quote
AAPL,2025-01-10T20:03:55.030108Z,2025-01-10T20:03:52Z,,,235.93,235.96,,200,37705757,quote
AAPL,2025-01-10T20:03:55.032603Z,2025-01-10T20:03:53Z,,235.961,235.95,235.97,,100,37708254,quote
AAPL,2025-01-10T20:03:58.115362Z,2025-01-10T20:03:54Z,,235.99,235.97,235.99,400,,37709251,quote
AAPL,2025-01-10T20:03:58.120767Z,2025-01-10T20:03:55Z,,235.9901,235.99,236.01,100,,37710024,quote
AAPL,2025-01-10T20:03:58.124148Z,2025-01-10T20:03:56Z,,236,,,,,37710125,quote
AAPL,2025-01-10T20:04:00.060590Z,2025-01-10T20:03:57Z,,235.98,235.98,236,,700,37711633,quote
AAPL,2025-01-10T20:04:00.069093Z,2025-01-10T20:03:58Z,,235.9843,235.94,235.99,700,200,37713481,quote
AAPL,2025-01-10T20:04:03.031624Z,2025-01-10T20:03:59Z,,235.97,235.95,300,,300,37714103,quote
AAPL,2025-01-10T20:04:03.033469Z,2025-01-10T20:04:00Z,,235.9836,,200,,200,37714669,quote
AAPL,2025-01-10T20:04:03.034670Z,,,,,235.98,,100,37714794,quote
AAPL,2025-01-10T20:04:08.030489Z,2025-01-10T20:04:02Z,,235.975,,236,,200,37715573,quote
AAPL,2025-01-10T20:04:08.033266Z,2025-01-10T20:04:03Z,,235.98,235.96,,,,37715925,quote
AAPL,2025-01-10T20:04:08.035579Z,,,,,,,,37716009,quote
AAPL,2025-01-10T20:04:08.037161Z,2025-01-10T20:04:04Z,,,,300,,300,37716235,quote
AAPL,2025-01-10T20:04:08.039199Z,,,,1100,,1100,,37716274,quote
AAPL,2025-01-10T20:04:10.029805Z,2025-01-10T20:04:07Z,,235.99,235.97,235.99,200,200,37716694,quote
AAPL,2025-01-10T20:04:10.031773Z,2025-01-10T20:04:08Z,,235.9784,,,,,37716936,quote
AAPL,2025-01-10T20:04:14.031620Z,,,,400,,400,,37716949,quote
AAPL,2025-01-10T20:04:14.035058Z,2025-01-10T20:04:10Z,,235.971,,236,,700,37719825,quote
AAPL,2025-01-10T20:04:14.038034Z,2025-01-10T20:04:11Z,,235.985,,,,,37720133,quote
AAPL,2025-01-10T20:04:14.039723Z,,,,,235.99,,400,37720421,quote
AAPL,2025-01-10T20:04:17.060456Z,2025-01-10T20:04:13Z,,235.98,,200,,200,37721495,quote
AAPL,2025-01-10T20:04:17.063917Z,2025-01-10T20:04:14Z,,235.99,700,100,700,100,37721789,quote
AAPL,2025-01-10T20:04:17.065831Z,2025-01-10T20:04:15Z,,,500,,500,,37722432,quote
AAPL,2025-01-10T20:04:19.032695Z,2025-01-10T20:04:16Z,,,235.98,236,400,500,37722852,quote
AAPL,2025-01-10T20:04:19.036564Z,2025-01-10T20:04:17Z,,235.97,235.97,235.99,700,700,37723476,quote
AAPL,2025-01-10T20:04:21.031090Z,2025-01-10T20:04:18Z,,235.9845,,,,,37723648,quote
AAPL,2025-01-10T20:04:21.035149Z,2025-01-10T20:04:19Z,,235.98,235.96,235.97,500,100,37726028,quote
AAPL,2025-01-10T20:04:24.030404Z,2025-01-10T20:04:20Z,,235.97,,235.98,,,37726669,quote
AAPL,2025-01-10T20:04:24.032685Z,2025-01-10T20:04:21Z,,,,,,,37728129,quote
AAPL,2025-01-10T20:04:24.034724Z,2025-01-10T20:04:22Z,,235.96,,700,,700,37728586,quote
AAPL,2025-01-10T20:04:27.031681Z,2025-01-10T20:04:23Z,,235.95,235.95,235.97,200,,37732556,quote
AAPL,2025-01-10T20:04:27.035664Z,2025-01-10T20:04:24Z,,235.951,100,200,100,200,37733278,quote
AAPL,2025-01-10T20:04:27.038565Z,,,,,700,,700,37733464,quote
AAPL,2025-01-10T20:04:30.064888Z,2025-01-10T20:04:26Z,,235.95,235.94,235.96,400,200,37734930,quote
AAPL,2025-01-10T20:04:30.066795Z,2025-01-10T20:04:27Z,,235.9442,,,,,37735803,quote
AAPL,2025-01-10T20:04:30.069169Z,2025-01-10T20:04:28Z,,235.955,700,235.97,700,300,37736749,quote
AAPL,2025-01-10T20:04:33.031594Z,2025-01-10T20:04:29Z,,235.9623,235.95,200,100,200,37737434,quote
AAPL,2025-01-10T20:04:33.035647Z,,,235.9664,235.94,300,900,300,37738784,quote
AAPL,2025-01-10T20:04:33.038006Z,,,,700,235.96,700,200,37738834,quote
AAPL,2025-01-10T20:04:36.031060Z,2025-01-10T20:04:32Z,,235.955,900,235.97,900,,37739852,quote
AAPL,2025-01-10T20:04:36.033900Z,2025-01-10T20:04:33Z,,235.96,235.95,,100,,37740661,quote
AAPL,2025-01-10T20:04:36.036087Z,,,,500,,500,,37741113,quote
AAPL,2025-01-10T20:04:39.030278Z,2025-01-10T20:04:35Z,,235.9501,400,,400,,37741471,quote
